stim_ID,scenario,stim_url,map_url,hdf5_url,correct,label
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0020,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0020_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0020_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0020.hdf5,0.96,False
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0021,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0021_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0021_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0021.hdf5,0.91,False
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0022,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0022_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0022_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0022.hdf5,0.72,False
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0025,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0025_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0025_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0025.hdf5,0.37,False
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0026,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0026_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0026_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0026.hdf5,0.96,False
pilot_dominoes_1mid_J025R45_boxroom_0000,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_boxroom_0000_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_boxroom_0000_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_boxroom_0000.hdf5,0.36,False
pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0001,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0001_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0001_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_0mid_d3chairs_o1plants_tdwroom_0001.hdf5,0.7,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0001,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0001_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0001_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0001.hdf5,0.93,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0003,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0003_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0003_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0003.hdf5,0.85,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0002,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0002_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0002_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0002.hdf5,0.26,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0004,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0004_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0004_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0004.hdf5,0.46,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0005,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0005_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0005_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0005.hdf5,0.57,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0007,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0007_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0007_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0007.hdf5,0.48,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0008,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0008_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0008_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0008.hdf5,0.84,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0009,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0009_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0009_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0009.hdf5,0.17,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0012,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0012_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0012_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0012.hdf5,0.75,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0013,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0013_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0013_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0013.hdf5,0.74,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0019,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0019_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0019_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0019.hdf5,0.94,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0020,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0020_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0020_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0020.hdf5,0.2,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0021,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0021_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0021_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0021.hdf5,0.91,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0023,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0023_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0023_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0023.hdf5,0.87,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0024,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0024_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0024_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0024.hdf5,0.17,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0028,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0028_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0028_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0028.hdf5,0.87,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2_0002,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2_0002_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2_0002_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_2_0002.hdf5,0.29,False
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0001,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0001_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0001_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0001.hdf5,0.82,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0002,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0002_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0002_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0002.hdf5,0.79,True
pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0000,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0000_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0000_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_2mid_J020R15_d3chairs_o1plants_tdwroom_0000.hdf5,0.9,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0026,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0026_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0026_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0026.hdf5,0.72,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0004,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0004_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0004_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0004.hdf5,0.69,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0005,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0005_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0005_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0005.hdf5,0.65,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0006,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0006_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0006_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0006.hdf5,0.34,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0007,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0007_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0007_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0007.hdf5,0.95,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0008,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0008_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0008_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0008.hdf5,0.89,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0009,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0009_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0009_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0009.hdf5,0.95,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0010,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0010_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0010_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0010.hdf5,0.52,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0014,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0014_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0014_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0014.hdf5,0.77,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0015,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0015_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0015_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0015.hdf5,0.8,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0017,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0017_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0017_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0017.hdf5,0.35,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0020,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0020_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0020_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0020.hdf5,0.4,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0021,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0021_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0021_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0021.hdf5,0.55,True
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0023,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0023_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0023_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0023.hdf5,0.68,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0024,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0024_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0024_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0024.hdf5,0.72,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0025,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0025_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0025_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0025.hdf5,0.87,False
pilot_dominoes_1mid_J025R45_o1full_tdwroom_0028,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0028_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0028_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_1mid_J025R45_o1full_tdwroom_0028.hdf5,0.56,False
pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0028,dominoes,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0028_img.mp4,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0028_map.png,https://human-physics-benchmarking-dominoes-pilot.s3.amazonaws.com/pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0028.hdf5,0.49,False
pilot_it2_drop_sizes_tdw_2_dis_2_occ_0009,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0009_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0009_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0009.hdf5,0.88,False
pilot_it2_drop_sizes_tdw_2_dis_2_occ_0008,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0008_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0008_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_sizes_tdw_2_dis_2_occ_0008.hdf5,0.95,True
pilot_it2_drop_simple_box_2_dis_2_occ_0006,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0006_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0006_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0006.hdf5,0.91,False
pilot_it2_drop_simple_box_2_dis_2_occ_0007,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0007_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0007_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0007.hdf5,0.24,True
pilot_it2_drop_simple_tdw_1_dis_1_occ_0002,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0002_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0002_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0002.hdf5,0.9,True
pilot_it2_drop_simple_tdw_1_dis_1_occ_0003,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0003_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0003_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0003.hdf5,0.82,False
pilot_it2_drop_simple_tdw_1_dis_1_occ_0004,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0004_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0004_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0004.hdf5,0.91,False
pilot_it2_drop_simple_tdw_1_dis_1_occ_0006,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0006_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0006_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_tdw_1_dis_1_occ_0006.hdf5,0.69,True
pilot_it2_drop_simple_box_2_dis_2_occ_0005,drop,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0005_img.mp4,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0005_map.png,https://human-physics-benchmarking-drop-pilot.s3.amazonaws.com/pilot_it2_drop_simple_box_2_dis_2_occ_0005.hdf5,0.87,False
